p_id,name,price,colour,brand,ratingCount,avg_rating
15801348,iki chic Women Black & White Dyed Top with Joggers,3699,Black,iki chic,,
15736090,iki chic Women Black Top with Leggings,7999,Black,iki chic,,
14025904,Veni Vidi Vici Women Charming Maroon Solid Dress,2370,Maroon,Veni Vidi Vici,,
15259300,Masaba Women Beige & Black Printed Tunic with Dhoti Pants,21000,Beige,Masaba,,
13584822,M&H Easy Women Dusty Pink Solid Top with Shorts,1999,Pink,M&H Easy,50,4.44
15449738,Bitterlime Women Off White & Peach-Coloured Ruffled Top with Layered Trousers,1999,Off White,Bitterlime,18,4.5
15541166,ANWAIND Women Lavender & White Printed Pure Cotton T-shirt with Skirt,2499,Lavender,ANWAIND,,
17035692,Soch Women Yellow Georgette Solid Round Neck Suit Set,9998,Yellow,Soch,,
16450088,KHUMAAR Shuchi Bhutani Women Blue & White Top with Shorts,3499,Blue,KHUMAAR Shuchi Bhutani,,
17800572,Trendyol Women Blue & White Floral Print Top with Skirt,2299,Blue,Trendyol,,
18192320,BROADSTAR Grey Co-Ord Set,2999,Grey,BROADSTAR,,
13764160,Juniper Women Blue  Red Pure Cotton Printed Tunic with Sharara,4399,Blue,Juniper,27,4.148148148
16002984,Athena Women Blue Crop Jacket With Flared Trousers,2799,Blue,Athena,22,3.318181818
17155954,Sera Women Burgundy Solid Crop Top With Frill Skirt,1994,Burgundy,Sera,5,3.6
14955108,Roadster Women Pink & Grey Camouflage Printed T-shirt with Joggers,2399,Pink,Roadster,206,4.194174757
11245154,STREET 9 Women Green & Off-White Solid Crop Top with Skirt,2499,Green,STREET 9,17,3.882352941
13724178,Berrylush Women Green & Yellow Floral Printed Co-ordinate Sets Dress,2599,Green,Berrylush,56,4.607142857
15572592,DECHEN Women Navy Blue Linen Shirt with Trousers,3500,Navy Blue,DECHEN,,
13512850,EthnoVogue Women Purple Printed Made To Measure Top with Skirt,4649,Purple,EthnoVogue,,
17801840,Trendyol Women White & Pink Tie & Dye Print Co-ord Set,1799,White,Trendyol,,
19264100,Fabnest Curve Women Purple Printed Tunic with Palazzos,3650,Purple,Fabnest Curve,,
11479254,AKS Blue & Black Zebra Print Crop Top with Skirt,3999,Blue,AKS,10,4.3
15634554,URBANIC Grey Solid Co-ord Set,1990,Grey,URBANIC,14,3.428571429
15708770,Varanga Women Grey & Maroon Printed Tunic with Trousers,3999,Grey,Varanga,21,3.761904762
12073072,Get Glamr Women Green & Golden Foil Printed Top with Trousers and Ethnic Jacket,2999,Green,Get Glamr,202,4.282178218
17986156,WoowZerz Women Maroon Textured Co-Ords Set,2695,Maroon,WoowZerz,9,4.222222222
15202904,Roadster Women Teal Blue Ribbed Co-Ords,2199,Teal,Roadster,107,4.373831776
18600648,Tokyo Talkies Women Violet Solid Top with Trousers,1249,Violet,Tokyo Talkies,51,3.843137255
12068028,Inddus Women Orange & Beige Striped Top with Skirt,6899,Orange,Inddus,334,4.21257485
16504552,Inddus Women Elegant Lavender & White Tie & Dye Tiered Top with Skirt,7899,Lavender,Inddus,16,4.6875
14860748,Inddus Women Navy Blue Printed Top with Skirt,5099,Navy Blue,Inddus,38,3.710526316
18057308,Sera Women Yellow Co-ords,2498,Yellow,Sera,,
17240950,InWeave Women Beautiful Grey Solid Top with Palazzos,3799,Grey,InWeave,7,3.428571429
16562016,AND Women Lime Green & White Printed Top with Shorts,4899,Lime Green,AND,,
13919832,Tulsattva Women Black & Green Pure Cotton Solid Shirt with Striped Peg Trousers,1790,Black,Tulsattva,21,3.952380952
15785746,Aesthetic Bodies Women Yellow & White Dyed Pure Cotton Co-Ords,3290,Yellow,Aesthetic Bodies,,
17190842,Berrylush Women Gorgeous Green Printed Top with Skirt,1899,Green,Berrylush,13,3.615384615
18623850,FASHOR Women Green Stripe Printed Co-Ords,4199,Green,FASHOR,,
13728148,Inddus Women Black & Golden Embroidered Top with Skirt,6499,Black,Inddus,17,4.352941176
16294398,Chemistry Women Black Solid T-shirt with Joggers And Snood,2899,Black,Chemistry,3,3
10452508,Biba Women Off-White & Charcoal Grey Embroidered Tunic with Dhoti Pants,3599,Off White,Biba,49,4.428571429
16404508,Sera Women Black Mini Skirt & Top,2498,Black,Sera,11,3.272727273
18263720,SHOWOFF Women Grey & Maroon Floral Print Co-Ords,4720,Grey,SHOWOFF,,
14531298,Monte Carlo Women Cream & Blue Printed T-shirt with Palazzos,1490,Cream,Monte Carlo,,
15449744,Bitterlime Women Pink & Purple Top with Flared Skirt,2299,Pink,Bitterlime,15,3.866666667
17348906,JC Collection Women Red & White Printed Shirt with Skirt Co-Ords Set,5699,Red,JC Collection,,
11990866,Roadster Women Olive Green & Beige Colourblocked Two-Piece Co-ords,2499,Olive,Roadster,52,4.461538462
13237998,Anouk Women Off White Pure Cotton Ethnic Motifs Print Layered Top with Palazzos,3199,Off White,Anouk,101,3.673267327
12637050,Biba Women Navy Blue & Coral Red Solid Top with Skirt,10950,Navy Blue,Biba,3,3.666666667
11653550,Geroo Jaipur Blue Hand Block Printed Pure Cotton Skirt with White Crop Top,4999,Off White,Geroo Jaipur,,
16450086,Khumaar Shuchi Bhutani-Shell Print Skirt Top Co Ord Set,2999,Pink,KHUMAAR Shuchi Bhutani,,
18243004,Varanga Women Charcoal Grey & Maroon Printed Top & Trousers,6499,Grey,Varanga,,
11253928,Ishin Women Navy Blue & Golden Foil Printed Top with Skirt,4499,Navy Blue,Ishin,,
17411776,iki chic Women Green & White Printed Kaftan Tunic with Palazzos,3999,Green,iki chic,,
15259304,Masaba Women Tan & Green Printed Tunic with Palazzos,15000,Tan,Masaba,,
13984204,Roadster Women Lovely Olive Solid Co-Ord Set Dress,2699,Olive,Roadster,15,4.533333333
14154748,GRITSTONES Women Black & Yellow Colourblocked T-shirt with Track Pants,1999,Black,GRITSTONES,8,3.75
13350342,AND Women White Embroidered Off Shoulder Schiffli Tie-Up Detailed Crop Top with Skirt,3699,White,AND,,
10190659,AURELIA Women Cream-Coloured & Pink Self Design Top with Skirt & Ethnic Shrug,4999,Cream,AURELIA,88,4.125
10806700,Pannkh Women Maroon & Golden Foil Print Top with Skirt,2799,Maroon,Pannkh,8,3.5
8833463,Ishin Women Beige & Maroon Printed Top with Dhoti Pants & Dupatta,3799,Beige,Ishin,,
7766438,Vishudh Women Grey & Mustard Checked Top with Palazzos,3799,Grey,Vishudh,,
7723424,Nayo Women Black & White Solid Top & Palazzos with Ethnic Jacket,3999,Black,Nayo,2,2.5
7094381,Yufta Women White & Grey Printed Tunic with Palazzos,1699,White,Yufta,7,3.285714286
12792284,Berrylush Women Maroon Solid Two-Piece,2199,Maroon,Berrylush,175,4.291428571
14330800,Roadster Women Mauve Solid Knitted Midi Co-Ordinate Sets,3199,Mauve,Roadster,45,4.666666667
14216618,DressBerry Women Red Top with Trousers,2499,Red,DressBerry,68,4.088235294
16588312,ANVI Be Yourself Women Pink Floral Print Co-Ord Set,2798,Pink,ANVI Be Yourself,7,3.857142857
11596414,W Women Off-White & Blue Embroidered A-Line Top with Trousers,4999,Off White,W,22,3.863636364
15220712,Zink London Women Peach-Coloured Two-Piece Co-Ords,3499,Peach,Zink London,,
14808056,Inddus Women Blue & White Solid Top with Trousers & Printed Kaftan Jacket,4099,Blue,Inddus,21,3.952380952
12710890,Inddus Women Orange Solid Embellished Detail Crop Top with Woven Design Skirt,8099,Orange,Inddus,30,3.466666667
16999560,Varanga Women Blue & White Printed Crop top with Palazzos & Shrug Co-Ords,4999,Blue,Varanga,9,3.111111111
16401930,MABISH by Sonal Jain Women Purple Solid Satin Finish Co-Ords,3699,Purple,MABISH by Sonal Jain,3,4.666666667
13728152,Inddus Women Peach-Coloured & Red Printed Top with Palazzos,7999,Peach,Inddus,13,4.538461538
14819596,M&H Easy Women Mauve Cotton Top with Trousers,2499,Mauve,M&H Easy,64,4.21875
13465124,Inddus Women Black & Golden Embroidered Top with Palazzos,7899,Black,Inddus,14,4
17348872,JC Collection Women Green & Red Printed Co-ords Set,5699,Green,JC Collection,,
17353004,Luni Women Stylish Black Printed Top with Palazzos,2499,Black,Luni,8,4.875
13956670,Poshak Hub Women Black & Golden Foil Print Layered Clothing Set,3000,Black,Poshak Hub,10,2.9
17321736,FABNEST Women Blue Checked Co-Ords Set,2250,Blue,FABNEST,,
17415186,BROADSTAR Women Black Top with Trousers,2999,Black,BROADSTAR,20,4.75
13584820,M&H Easy Women Navy Blue Solid Top with Palazzos,2699,Navy Blue,M&H Easy,51,4.058823529
12124096,Varanga Women Black & Gold-Toned Printed Ruffled Top with Skirt,4199,Black,Varanga,33,4.090909091
13824212,Cation Women Blue & Yellow Printed Top with Palazzos,2799,Blue,Cation,,
13023122,Athena Women Mustard Yellow Solid Blazer with Trousers,2999,Mustard,Athena,35,3.371428571
10642980,Meeranshi Women Orange & Mustard Yellow Embroidered Crop Top with Trousers & Ehtnic Jacket,2750,Orange,Meeranshi,,
7278056,AKS Women Beige & Black Printed Top with Ethnic Jacket & Palazzos,2499,Beige,AKS,16,3.1875
13422066,AND Women Blue & White Printed Top with Trousers,2799,Blue,AND,19,4.210526316
13919878,Tulsattva Women Off-White & Cream-Coloured Solid Pure Cotton Shirt & Striped Trousers,1790,Off White,Tulsattva,23,3.565217391
11245168,STREET 9 Women Green & Black Printed Crop Top with Palazzos,2499,Green,STREET 9,20,4.15
11245152,STREET 9 Women Green & Navy Blue Printed Crop Top with Skirt,2499,Green,STREET 9,,
10892908,Pannkh Women Blue & Multicoloured Solid Top with Skirt,2099,Blue,Pannkh,551,4.257713249
14412986,Sangria Women Black & Pink Printed Pure Cotton Shirt with Palazzos,2399,Black,Sangria,142,4.007042254
17508900,YOONOY Women Burgundy Coat with Trousers,4790,Burgundy,YOONOY,5,3.4
18070140,Chkokko Women Camel Brown T-shirt with Joggers,3749,Camel Brown,Chkokko,,
17982604,H&M Women Black & Pink MAMA 2-Piece Maternity T-shirt And Cycling Shorts Set,1499,Black,H&M,,
16294574,Chemistry Women Olive Green Solid T-shirt with Leggings & Snood,2699,Olive,Chemistry,6,4
9922935,Varanga Women Beige & White Printed Tunic with Dhoti Pants,3199,Beige,Varanga,,
17130814,Candyskin Women Stunning Blue Solid Top with Trousers,2099,Blue,Candyskin,,
16524698,InWeave Women Green Printed Co-Ords,4599,Green,InWeave,6,4.166666667
14166356,Bitterlime Women White & Black Solid Top with Skirt,2299,White,Bitterlime,7,3.428571429
13899678,Bitterlime Women Navy Blue & Yellow Floral Printed Top with Trousers,1999,Navy Blue,Bitterlime,19,4.368421053
17337980,YOONOY Women White & Pink Floral Printed Co-ords,5990,White,YOONOY,,
17413232,Anubhutee Pink Ethnic Motifs Printed Kurti,1739,Pink,Anubhutee,273,4.249084249
14120438,Azira Multicoloured Ethnic Motifs Print Bell Sleeves A-Line Top,1199,Multi,Azira,2300,4.249130435
14182598,QOMN Navy Blue Geometric Printed Pure Cotton Regular Top,1399,Navy Blue,QOMN,789,4.357414449
14170550,Nayo Women's Maroon & Cream-Coloured Printed Tunic,1299,Maroon,Nayo,1176,4.210884354
14182594,QOMN Pink Printed Pure Cotton A-Line Top,1299,Pink,QOMN,396,4.348484848
14739168,Vishudh Lime Green & White Geometric Mandarin Collar Pure Cotton Cinched Waist Top,999,Lime Green,Vishudh,505,4.281188119
17413170,Anubhutee Black & Gold-Toned Ethnic Motifs Printed Kurti,1739,Black,Anubhutee,114,4.456140351
15886890,HERE&NOW Women Beige & Orange Ethnic Motifs Printed Pure Cotton Empire Kurti,999,Beige,HERE&NOW,196,4.37244898
18998722,KALINI Red Floral Print Tie-Up Neck Top,1999,Red,KALINI,,
13706216,Nayo Burgundy  White Floral Printed Pure Cotton Top,1199,Burgundy,Nayo,1082,3.964879852
8375271,Ives Olive Green Shirt Style Top,1099,Olive,Ives,5648,4.017882436
10128417,Taavi Women Navy Blue & White Woven Design Ikat Empire Sustainable Pure Cotton Top With Smocked detailing,1499,Navy Blue,Taavi,744,4.331989247
8420329,Sangria Green Floral High-Low Pure Cotton Top With Bell Sleeves,1899,Green,Sangria,738,3.540650407
15887108,HERE&NOW Navy Blue & White Ethnic Motifs Printed Pure Cotton A-Line Kurti,999,Navy Blue,HERE&NOW,194,4.293814433
12135338,Anouk Navy Blue Ethnic Motifs Bell Sleeved Pure Cotton Top,1099,Navy Blue,Anouk,1821,4.231191653
13637780,Vishudh Women Rust Floral Printed A-Line Top,999,Rust,Vishudh,771,4.171206226
12151804,Bhama Couture Women Blue & Pink Floral Print A-Line Pure Cotton Top,1799,Blue,Bhama Couture,365,4.268493151
9430121,Bhama Couture Black Embroidered A-Line Pure Cotton Top,1799,Black,Bhama Couture,1871,3.83858899
11053762,Anubhutee Women Navy Blue & White Printed Kurti,1739,Navy Blue,Anubhutee,691,4.285094067
11672988,Bhama Couture Women White & Green Floral Print A-Line Top,1799,White,Bhama Couture,315,4.161904762
15829556,Myshka Off White & Yellow Printed Tunic,1999,Off White,Myshka,142,4.042253521
5362057,Bhama Couture White Floral Embroidered Pure Cotton Top,1799,White,Bhama Couture,344,4.01744186
17904862,House of Pataudi Pink Floral Chikankari Pure Cotton Rozana Top,2499,Pink,House of Pataudi,9,4.333333333
2322905,Anouk Women Red & Cream-Coloured Printed Pure Cotton Kurti,999,Red,Anouk,1056,4.045454545
17212058,QOMN Women White & Red Floral Print Wrap Longline Top,1399,White,QOMN,81,4.259259259
17656878,Vishudh Women Cream-Coloured Floral Embroidered Cotton Top,1249,Cream,Vishudh,65,4.276923077
9039205,Varanga White Shirt Style Top,1399,White,Varanga,712,3.751404494
10932878,Nayo Women Peach-Coloured Solid Pure Cotton Top,999,Peach,Nayo,395,4.091139241
16837772,Vishudh Women Pink Printed Tunic,1099,Pink,Vishudh,99,4.131313131
15194508,Shae by SASSAFRAS Purple Blouson Knotch Collar Crop Top,1399,Purple,Shae by SASSAFRAS,198,4.373737374
18122568,GERUA Women Green & Golden Ethnic Motifs Printed Pleated Kurti,1499,Green,GERUA,,
17449602,Shae by SASSAFRAS Maroon Print Peplum Top,1399,Maroon,Shae by SASSAFRAS,28,4.428571429
13527946,Vishudh Women Navy Blue & White Printed Tunic,1299,Navy Blue,Vishudh,345,3.828985507
17445656,Vishudh Blue Floral Print Peplum Top,1299,Blue,Vishudh,54,4.277777778
9430109,Bhama Couture Mustard Yellow A-Line Pure Cotton Top,1799,Mustard,Bhama Couture,470,3.982978723
9814895,anayna Women Peach-Coloured & Off-White Printed Shirt Style Pure Cotton Top,1699,Peach,anayna,250,4.128
18122564,GERUA Women Navy Blue & Copper Ethnic Motifs Printed Pleated Kurti,1499,Navy Blue,GERUA,,
16844760,Sangria Sea Green Ethnic Motifs Printed Pure Cotton Kurti,1299,Sea Green,Sangria,,
13637794,Vishudh Grey Geometric Printed Top,999,Grey,Vishudh,607,4.271828666
11424234,Global Desi Women Mustard Yellow Embroidered Tunic,1999,Mustard,Global Desi,119,4.159663866
18960890,Anouk Beige & Black Striped Kurti,1699,Beige,Anouk,,
10074617,Vishudh Red Embroidered Shirt-Style Tunic,1699,Red,Vishudh,241,4.10373444
17060798,Juniper Women Pink Striped Georgette Printed High-Low Tunic,1499,Pink,Juniper,25,4.44
13969872,Bhama Couture Mustard Yellow & White Floral Embroidered Regular Top,2999,Mustard,Bhama Couture,56,4.339285714
15173166,Sangria Women Beige & Purple Floral Printed Tunic with Asymmetric Hem,1699,Beige,Sangria,45,4.288888889
16887876,TANKHI Women Pink Floral Printed Tunic,1899,Pink,TANKHI,52,3.865384615
18514146,Paralians Green Print Top,999,Green,Paralians,9,4.888888889
11053760,Anubhutee Women Teal Blue & Golden Printed Kurti,1739,Teal,Anubhutee,777,4.347490347
15888312,Indo Era Women Blue Floral Print Straight Kurti,1999,Blue,Indo Era,19,4.105263158
12785024,anayna Women Blue & Off-White Ethnic Motifs Print Maternity & Nursing Pure Cotton Top,1590,Blue,anayna,187,4.299465241
13084368,Bhama Couture Women Pink & White Cotton Bandhani Print Tunic,1899,Pink,Bhama Couture,149,4.120805369
13718888,InWeave Off White Floral Printed Top,1699,Off White,InWeave,77,4.103896104
12785008,anayna Women Navy Blue & White Ditsy Dots Print Longline Maternity & Nursing Empire Pure Cotton Top,1680,Navy Blue,anayna,171,4.105263158
15635996,Anubhutee Women Grey & Black Geometric Printed Straight Kurti,1739,Grey,Anubhutee,72,3.736111111
13938784,Rain & Rainbow Women Green & Pink Floral Print Pleated Cotton Tunic,1595,Green,Rain & Rainbow,42,4.333333333
17894638,all about you Rust Red Floral Yoke Design Pure Cotton A-Line Kurti,1199,Rust,all about you,18,3.555555556
16022996,Sztori Women Plus Size Maroon & Navy Blue Ethnic Motifs Printed Kurti,1399,Maroon,Sztori,16,4.8125
17049154,Anouk Navy Blue Checked Checked Pure Cotton A-line Top,1699,Navy Blue,Anouk,18,4.555555556
14520676,Desi Weavess Green Regular Top,1999,Green,Desi Weavess,40,4.325
17765388,Label Ritu Kumar Teal Print Georgette Top,2900,Teal,Label Ritu Kumar,5,4.4
17068772,studio rasa Gold-Toned Brocade Koti Top,1499,Gold,studio rasa,16,3.125
15162568,Shae by SASSAFRAS Women Classic White Ethnic Motifs Top,999,White,Shae by SASSAFRAS,52,4.423076923
10016743,Vishudh Green Printed A-Line Tunic,1249,Green,Vishudh,375,3.845333333
17894650,all about you Navy Blue Floral Yoke Design Pure Cotton Kurti,1199,Navy Blue,all about you,21,4.238095238
12670736,Kipek Women White Printed Straight Kurti,1899,White,kipek,40,4.65
11473056,studio rasa Women Brocade And Net Sequins Embroidered Peplum Top,1699,Beige,studio rasa,113,3.814159292
15262176,FABRIC FITOOR Pink Floral Regular Top,2599,Pink,FABRIC FITOOR,15,4.133333333
13956738,Anubhutee Maroon & White Geometric Printed Pleated Kurti,1739,Maroon,Anubhutee,112,4.125
14867398,Janasya Women Blue & White Floral Ruffles Peplum Top,1599,Blue,Janasya,129,3.984496124
15816496,Fabindia Pink Yoke Design V-Neck Kurti,2799,Pink,Fabindia,,
17012824,ZOLA White Ethnic Motifs Embroidered Thread Work Thread Work Tiered Kurti,4999,White,ZOLA,,
10717820,Bhama Couture Women Blue Embroidered Detail Chambray A-Line Pure Cotton Top,1699,Navy Blue,Bhama Couture,60,4.083333333
13845668,Shae by SASSAFRAS Women Burgundy Embroidered Liva Regular Crop Top,999,Burgundy,Shae by SASSAFRAS,196,4.301020408
18263646,Vishudh Pink Geometric Print Peplum Top,849,Pink,Vishudh,9,4.555555556
13108198,INDYA Women Pink Printed Top,1300,Pink,INDYA,23,4.608695652
18413508,Paralians Blue Embellished Velvet Crop Top,999,Blue,Paralians,,
17577466,Indo Era Women Bright Orange Ethnic Fusion Top,2799,Orange,Indo Era,,
12073256,clorals Women Black & Beige Dabu Printed Wrap Pure Cotton Top,1999,Black,clorals,49,3.918367347
18055232,Ayaany Teal Blue Print Mandarin Collar Cotton Shirt Style Top,1199,Teal,Ayaany,11,4.818181818
9717189,Bhama Couture Women Navy Blue Embroidered A-Line Pure Cotton Top,1799,Navy Blue,Bhama Couture,106,3.830188679
12960472,INDYA Women Purple Self Design Top,1500,Purple,INDYA,126,4.103174603
15952994,Prakrti Black Printed Kurti,1899,Black,Prakrti,15,4.2
18168412,De Moza Teal Crop Top,999,Teal,De Moza,,
18297822,Rang Gali Navy Blue Ethnic Motifs Asymmetric Hemline Top,2840,Navy Blue,Rang Gali,,
13497800,InWeave Women Red Striped A-Line Top,1999,Red,InWeave,30,4.033333333
18297834,Rang Gali Red Checked Asymmetric Hemline Top,2840,Red,Rang Gali,,
12971340,Tissu Black & Blue Floral Printed Kurti,999,Black,Tissu,68,4.411764706
12151824,Bhama Couture Women Maroon Printed A-Line Top,1499,Maroon,Bhama Couture,288,3.475694444
15179760,studio rasa Gold-Toned Embellished Net Fitted Crop Top,1499,Gold,studio rasa,67,4.074626866
15956982,Shae by SASSAFRAS Maroon & Gold-Toned Floral Embroidered Velvet Kurti,1999,Maroon,Shae by SASSAFRAS,40,4.475
15179768,studio rasa Black Bishop Sleeves Fitted Crop Top,1299,Black,studio rasa,30,3.633333333
18688522,Vishudh Stunning Black Embellished Top,849,Black,Vishudh,,
16834426,YASH GALLERY Beige & Brown Ethnic Motifs Printed Thread Work Kurti,2399,Beige,YASH GALLERY,19,3.736842105
14572412,Shae by SASSAFRAS Peach-Coloured Regular Crop Top,999,Peach,Shae by SASSAFRAS,47,4.14893617
16912088,Taavi Women Blue & White Cyanotype Printed Indigo Crop Top with Flared Sleeves,2299,Blue,Taavi,7,4.428571429
15917640,SERONA FABRICS White & Pink Floral Embroidered Anarkali Kurti,3999,White,SERONA FABRICS,24,4.125
13463968,Global Desi Women's Cream-Coloured & Orange Printed Ecovero Tunic,1799,Cream,Global Desi,50,4.26
13837096,Vishudh Women Sea Green Printed Tunic,1099,Sea Green,Vishudh,283,3.558303887
16332184,Anubhutee Red & Green Ethnic Motifs Printed Gotta Patti Gotta Patti Kurti,1739,Red,Anubhutee,21,4
18190142,ETIQUETTE Green Geometric Embroidered Kurti,1899,Green,ETIQUETTE,,
10051259,Vishudh Peach-Coloured Floral Print Tunic,1249,Peach,Vishudh,481,3.916839917
17179818,Saffron Threads Black Panelled A-Line Cotton Linen Top,999,Black,Saffron Threads,12,3.75
15194462,Shae by SASSAFRAS Purple One Shoulder Blouson Crop Top,1199,Purple,Shae by SASSAFRAS,47,4.212765957
18640402,studio rasa Black Print Top,1499,Black,studio rasa,,
11625546,Bhama Couture Women Red & White Striped A-Line Top,1799,Red,Bhama Couture,49,3.93877551
11807988,Ahalyaa Women White & Teal Green Ethnic Printed Asymmetric Tunic,2210,White,Ahalyaa,69,4.028985507
12151840,Bhama Couture Women Mustard Yellow & Pink Floral Print Tunic,1799,Mustard,Bhama Couture,80,3.6625
16851652,studio rasa Pink & Gold-Toned Sequins Embroidered Sheer Net Cape Crop Top,1499,Pink,studio rasa,13,4.384615385
16014794,Rangriti Blue & Pink Ethnic Motifs Printed Kurti,799,Blue,Rangriti,,
12400490,Myshka Women Pink & White Bandhani Printed Cold-Shoulder High-Low Pure Cotton Top,1899,Pink,Myshka,46,3.97826087
14183252,ADA Women Plus Size Black Chikankari Embroidered Pure Cotton Kurti,999,Black,ADA,,
17241052,ADA White & Green Ethnic Motifs Embroidered Chikankari Kurti,1590,White,ADA,,
14402632,InWeave Mustard Yellow & Blue A-Line Top,1999,Mustard,InWeave,26,3.692307692
10355827,Bhama Couture Women Blue Embroidered A-Line Pure Cotton Top,1799,Blue,Bhama Couture,30,3.8
17777400,Sangria Purple Floral Yoke Design Pure Cotton Kurti,1699,Purple,Sangria,8,4.375
15595784,Indya X Payal Singhal Pink Mirror Work Crop Top,1600,Pink,INDYA,21,3.523809524
17592960,INDYA Women Black Embroidered Crop Top,1500,Black,INDYA,7,4.857142857
16851654,studio rasa Purple Sheer Net Crop Top,1499,Purple,studio rasa,17,4.352941176
2129857,Bhama Couture Women Off-White Solid Pure Cotton Top,1799,Off White,Bhama Couture,53,4.075471698
14987382,Fabindia Mustard Yellow Pure Cotton Regular Top,690,Mustard,Fabindia,8,4.375
18331422,Anouk Pink & White Ethnic Motifs Print Pure Cotton Casual A-Line Top,1299,Pink,Anouk,,
17127090,Biba Red & Beige Geometric Printed Kurti,1599,Red,Biba,,
12774586,Myshka Women White & Pink Striped Longline Pure Cotton Top with Tie-Up & Gathered Detail,1899,White,Myshka,159,3.836477987
17175688,Saffron Threads Women White Off-Shoulder Bardot Top,1199,White,Saffron Threads,5,5
17156538,MALHAAR Black & White Geometric Printed Kurti,1349,Black,MALHAAR,16,4.375
17156642,MALHAAR Mustard Yellow Floral Printed Cambric Pleated Kurti,1349,Mustard,MALHAAR,,
17156598,MALHAAR Yellow Floral Printed Cambric Pleated Kurti,1349,Yellow,MALHAAR,,
14122612,Anouk Red Foil Polka Dot Printed Bell Sleeves Knitted Regular Top,2199,Red,Anouk,9,3.444444444
12015458,kipek Women Black & Red Floral Printed Pleated A-Line Pure Cotton Top,1499,Black,kipek,240,4.2125
13770692,RANGMAYEE Women's Navy Blue & White Pure Cotton Printed Tunic,1982,Navy Blue,RANGMAYEE,42,3.642857143
13623002,AURELIA Black Jewel Neck Top,999,Black,AURELIA,32,4.1875
18336294,Shae by SASSAFRAS Teal & Pink Floral Print Crepe Crop Top,1299,Teal,Shae by SASSAFRAS,,
18101028,ZOLA Women Mustard Cotton Print Parade Tunic,5685,Mustard,ZOLA,,
1823751,Bhama Couture Black Tunic with Embroidered Detail,1860,Black,Bhama Couture,27,4.37037037
18836052,Emprall Multicoloured Floral Checked Georgette Crop Top,1299,Multi,Emprall,,
9475963,studio rasa Women Semidupionblockprintedlongsleevecroptop,1499,Fuchsia,studio rasa,100,4.04
12641798,Inddus Women Cream-Coloured & Green Floral Printed Ethnic Crop Top,3099,Cream,Inddus,29,4.310344828
18514120,Paralians Turquoise Blue Peplum Top,999,Turquoise Blue,Paralians,,
18331124,Anouk Yellow & White Floral Print Pure Cotton Regular Top,1299,Yellow,Anouk,,
16950218,Indo Era Blue Ethnic Motif Printed Peplum Top,3399,Blue,Indo Era,,
17449688,Shae by SASSAFRAS Maroon Floral Print Crop Top,1299,Maroon,Shae by SASSAFRAS,,
18935620,INDYA Mustard Yellow Printed Georgette Crop Top,1400,Mustard,INDYA,,
19006742,Flenzy Beige & Pink Floral Printed Regular Top,1199,Beige,Flenzy,,
16950290,Indo Era Sea Green Floral Print Tie-Up Neck Top,2799,Sea Green,Indo Era,5,4.2
17577456,Indo Era Women Classic Off-White Ethnic Motifs Nuovo Sleeves Top,2799,Off White,Indo Era,,
9967233,Vishudh Women Green Printed Tunic,1349,Green,Vishudh,350,3.8
17357962,DECKEDUP White & Black Flutter Sleeves Pure Cotton Print Top,1099,White,DECKEDUP,,
15287502,Mast & Harbour Mustard Yellow Dobby Weave Ruffles Detail Top,1499,Mustard,Mast & Harbour,,
14545162,Sangria Peach & Maroon Thread Work Top,1549,Peach,Sangria,6,4.833333333
18503936,studio rasa Black Geometric Print Sheer Net Peplum Top,1699,Black,studio rasa,,
17275820,MBE Grey & Black Tie and Dye Print Keyhole Neck Peplum Top,2599,Grey,MBE,7,3.571428571
12795854,Bhama Couture Women Black & Golden Printed Pure Cotton Straight Kurti,1999,Black,Bhama Couture,6,4.833333333
13923038,Fabglobal Blue Mandarin Collar Regular Longline Top,1599,Blue,fabGLOBAL,39,3.948717949
17449684,Shae by SASSAFRAS Orange Floral Print Peplum Top,1499,Orange,Shae by SASSAFRAS,4,4.75
19152780,Ancestry Women Pink Regular Top,1790,Pink,Ancestry,,
12185936,Biba Women Black Solid High-Low Tunic,1599,Black,Biba,20,3.95
17870016,ZOLA Peach-Coloured & Green Floral Printed Cotton Tunic,1755,Peach,ZOLA,,
18413468,Paralians Women Black Embroidered Crop Top,999,Black,Paralians,5,4.6
18413490,Paralians Red Floral Crop Top,999,Red,Paralians,,
18413448,Paralians Blue Embroidered Crop Top,999,Blue,Paralians,4,2.75
17156600,MALHAAR Grey Ethnic Motifs Printed Cambric Kurti,1349,Grey,MALHAAR,,
13969870,Bhama Couture Navy Blue & Red Embroidered Detail A-Line Top,2999,Navy Blue,Bhama Couture,,
17367528,Yufta Black & Pink Floral Print Mandarin Collar Cotton Top,1699,Black,Yufta,,
14692056,FABRIC FITOOR Peach-Coloured & Grey  Tie-Up Neck Bell Sleeve Cotton Empire Top,2299,Peach,FABRIC FITOOR,10,3.5
2294119,Bhama Couture Women Black Solid Top,1799,Black,Bhama Couture,4,3.5
16887862,TANKHI Women Grey Ethnic Motifs Printed Tunic,1799,Grey,TANKHI,3,3.666666667
18308702,VEDANA Black Embroidered Boat Neck Sequinned Kurti,1399,Black,VEDANA,,
17188146,Rangriti Black Floral Print Tie-Up Neck Top,999,Black,Rangriti,,
